Madymo Validation 03.26.2021,,,,,,,,
Explico Engineering Co. DRD,,,,,,,,
--,,,,,,,,
,,,,,,,,
Time (s), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Res. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Z-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Res. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Z-comp. acceleration (m/s**2)
2.38E-01,8.55E+01,-4.94E+01,1.21E+01,6.88E+01,3.00E+01,-2.98E+01,6.86E-01,-3.60E+00
2.38E-01,8.55E+01,-4.95E+01,1.22E+01,6.86E+01,3.00E+01,-2.98E+01,5.60E-01,-3.71E+00
2.38E-01,8.57E+01,-5.01E+01,1.22E+01,6.85E+01,3.00E+01,-2.97E+01,4.35E-01,-3.81E+00
2.38E-01,8.58E+01,-5.05E+01,1.19E+01,6.84E+01,3.00E+01,-2.97E+01,3.12E-01,-3.92E+00
2.38E-01,8.55E+01,-5.03E+01,1.18E+01,6.81E+01,3.00E+01,-2.97E+01,1.91E-01,-4.02E+00
2.38E-01,8.51E+01,-4.99E+01,1.18E+01,6.79E+01,3.00E+01,-2.97E+01,7.06E-02,-4.13E+00
2.38E-01,8.50E+01,-5.01E+01,1.18E+01,6.77E+01,3.00E+01,-2.97E+01,-4.79E-02,-4.23E+00
2.39E-01,8.52E+01,-5.04E+01,1.18E+01,6.76E+01,2.99E+01,-2.96E+01,-1.65E-01,-4.33E+00
2.39E-01,8.53E+01,-5.06E+01,1.18E+01,6.77E+01,2.99E+01,-2.96E+01,-2.81E-01,-4.43E+00
2.39E-01,8.52E+01,-5.05E+01,1.19E+01,6.76E+01,2.99E+01,-2.96E+01,-3.95E-01,-4.53E+00
2.39E-01,8.51E+01,-5.04E+01,1.19E+01,6.75E+01,2.99E+01,-2.95E+01,-5.08E-01,-4.63E+00
2.39E-01,8.49E+01,-5.04E+01,1.17E+01,6.74E+01,2.99E+01,-2.95E+01,-6.20E-01,-4.73E+00
2.39E-01,8.49E+01,-5.04E+01,1.15E+01,6.73E+01,2.99E+01,-2.95E+01,-7.31E-01,-4.82E+00
2.39E-01,8.48E+01,-5.04E+01,1.12E+01,6.73E+01,2.99E+01,-2.95E+01,-8.41E-01,-4.92E+00
2.39E-01,8.48E+01,-5.06E+01,1.11E+01,6.72E+01,2.99E+01,-2.94E+01,-9.50E-01,-5.01E+00
2.39E-01,8.47E+01,-5.06E+01,1.12E+01,6.70E+01,2.99E+01,-2.94E+01,-1.06E+00,-5.10E+00
2.39E-01,8.48E+01,-5.07E+01,1.17E+01,6.69E+01,2.99E+01,-2.94E+01,-1.16E+00,-5.20E+00
2.40E-01,8.50E+01,-5.11E+01,1.22E+01,6.69E+01,2.99E+01,-2.94E+01,-1.27E+00,-5.29E+00
2.40E-01,8.52E+01,-5.14E+01,1.22E+01,6.68E+01,2.99E+01,-2.93E+01,-1.37E+00,-5.37E+00
2.40E-01,8.49E+01,-5.14E+01,1.19E+01,6.65E+01,2.98E+01,-2.93E+01,-1.48E+00,-5.46E+00
2.40E-01,8.46E+01,-5.13E+01,1.17E+01,6.62E+01,2.98E+01,-2.93E+01,-1.58E+00,-5.55E+00
2.40E-01,8.45E+01,-5.14E+01,1.16E+01,6.60E+01,2.98E+01,-2.93E+01,-1.68E+00,-5.63E+00
2.40E-01,8.46E+01,-5.17E+01,1.16E+01,6.59E+01,2.98E+01,-2.92E+01,-1.78E+00,-5.72E+00
2.40E-01,8.45E+01,-5.15E+01,1.17E+01,6.59E+01,2.98E+01,-2.92E+01,-1.88E+00,-5.80E+00
2.40E-01,8.40E+01,-5.07E+01,1.19E+01,6.59E+01,2.98E+01,-2.92E+01,-1.97E+00,-5.88E+00
2.40E-01,8.35E+01,-5.00E+01,1.21E+01,6.58E+01,2.98E+01,-2.92E+01,-2.07E+00,-5.96E+00
2.40E-01,8.35E+01,-5.02E+01,1.19E+01,6.57E+01,2.98E+01,-2.91E+01,-2.16E+00,-6.03E+00
2.41E-01,8.38E+01,-5.10E+01,1.15E+01,6.55E+01,2.98E+01,-2.91E+01,-2.26E+00,-6.11E+00
2.41E-01,8.41E+01,-5.16E+01,1.13E+01,6.55E+01,2.98E+01,-2.91E+01,-2.35E+00,-6.18E+00
2.41E-01,8.42E+01,-5.16E+01,1.16E+01,6.55E+01,2.98E+01,-2.91E+01,-2.44E+00,-6.25E+00
2.41E-01,8.41E+01,-5.14E+01,1.22E+01,6.54E+01,2.98E+01,-2.90E+01,-2.52E+00,-6.32E+00
2.41E-01,8.36E+01,-5.11E+01,1.24E+01,6.51E+01,2.98E+01,-2.90E+01,-2.61E+00,-6.39E+00
2.41E-01,8.34E+01,-5.09E+01,1.20E+01,6.50E+01,2.98E+01,-2.90E+01,-2.69E+00,-6.46E+00
2.41E-01,8.39E+01,-5.13E+01,1.16E+01,6.53E+01,2.98E+01,-2.90E+01,-2.77E+00,-6.52E+00
2.41E-01,8.46E+01,-5.21E+01,1.16E+01,6.56E+01,2.98E+01,-2.89E+01,-2.85E+00,-6.58E+00
2.41E-01,8.49E+01,-5.27E+01,1.18E+01,6.56E+01,2.98E+01,-2.89E+01,-2.93E+00,-6.64E+00
2.41E-01,8.49E+01,-5.29E+01,1.19E+01,6.53E+01,2.98E+01,-2.89E+01,-3.01E+00,-6.69E+00
2.42E-01,8.49E+01,-5.31E+01,1.19E+01,6.52E+01,2.98E+01,-2.89E+01,-3.08E+00,-6.75E+00
2.42E-01,8.50E+01,-5.34E+01,1.18E+01,6.51E+01,2.98E+01,-2.88E+01,-3.15E+00,-6.79E+00
2.42E-01,8.50E+01,-5.35E+01,1.19E+01,6.50E+01,2.98E+01,-2.88E+01,-3.22E+00,-6.84E+00
2.42E-01,8.46E+01,-5.31E+01,1.19E+01,6.48E+01,2.98E+01,-2.88E+01,-3.28E+00,-6.88E+00
2.42E-01,8.43E+01,-5.27E+01,1.18E+01,6.47E+01,2.98E+01,-2.88E+01,-3.34E+00,-6.92E+00
2.42E-01,8.43E+01,-5.28E+01,1.17E+01,6.47E+01,2.98E+01,-2.88E+01,-3.40E+00,-6.96E+00
2.42E-01,8.45E+01,-5.31E+01,1.19E+01,6.46E+01,2.98E+01,-2.87E+01,-3.46E+00,-6.99E+00
2.42E-01,8.45E+01,-5.34E+01,1.25E+01,6.44E+01,2.98E+01,-2.87E+01,-3.52E+00,-7.02E+00
2.42E-01,8.45E+01,-5.34E+01,1.28E+01,6.41E+01,2.98E+01,-2.87E+01,-3.57E+00,-7.04E+00
2.42E-01,8.43E+01,-5.33E+01,1.27E+01,6.40E+01,2.97E+01,-2.87E+01,-3.62E+00,-7.06E+00
2.43E-01,8.41E+01,-5.32E+01,1.25E+01,6.39E+01,2.97E+01,-2.87E+01,-3.66E+00,-7.08E+00
2.43E-01,8.41E+01,-5.32E+01,1.25E+01,6.39E+01,2.97E+01,-2.86E+01,-3.71E+00,-7.10E+00
2.43E-01,8.42E+01,-5.33E+01,1.26E+01,6.39E+01,2.97E+01,-2.86E+01,-3.75E+00,-7.11E+00
2.43E-01,8.40E+01,-5.33E+01,1.27E+01,6.37E+01,2.97E+01,-2.86E+01,-3.78E+00,-7.11E+00
2.43E-01,8.38E+01,-5.32E+01,1.28E+01,6.34E+01,2.97E+01,-2.86E+01,-3.82E+00,-7.12E+00
2.43E-01,8.37E+01,-5.33E+01,1.29E+01,6.33E+01,2.97E+01,-2.86E+01,-3.85E+00,-7.11E+00
2.43E-01,8.40E+01,-5.37E+01,1.29E+01,6.33E+01,2.97E+01,-2.85E+01,-3.88E+00,-7.11E+00
2.43E-01,8.41E+01,-5.39E+01,1.28E+01,6.32E+01,2.97E+01,-2.85E+01,-3.91E+00,-7.10E+00
2.43E-01,8.35E+01,-5.35E+01,1.28E+01,6.29E+01,2.96E+01,-2.85E+01,-3.93E+00,-7.09E+00
2.43E-01,8.28E+01,-5.28E+01,1.28E+01,6.24E+01,2.96E+01,-2.85E+01,-3.95E+00,-7.07E+00
2.44E-01,8.26E+01,-5.27E+01,1.28E+01,6.23E+01,2.96E+01,-2.85E+01,-3.97E+00,-7.05E+00
2.44E-01,8.33E+01,-5.35E+01,1.27E+01,6.25E+01,2.96E+01,-2.84E+01,-3.98E+00,-7.03E+00
2.44E-01,8.39E+01,-5.45E+01,1.25E+01,6.26E+01,2.95E+01,-2.84E+01,-4.00E+00,-7.01E+00
2.44E-01,8.37E+01,-5.47E+01,1.25E+01,6.22E+01,2.95E+01,-2.84E+01,-4.00E+00,-6.98E+00
2.44E-01,8.31E+01,-5.43E+01,1.29E+01,6.16E+01,2.95E+01,-2.84E+01,-4.01E+00,-6.95E+00
2.44E-01,8.29E+01,-5.41E+01,1.33E+01,6.14E+01,2.95E+01,-2.84E+01,-4.01E+00,-6.91E+00
2.44E-01,8.31E+01,-5.44E+01,1.31E+01,6.14E+01,2.94E+01,-2.83E+01,-4.01E+00,-6.88E+00
2.44E-01,8.36E+01,-5.51E+01,1.25E+01,6.16E+01,2.94E+01,-2.83E+01,-4.00E+00,-6.84E+00
2.44E-01,8.39E+01,-5.56E+01,1.21E+01,6.16E+01,2.94E+01,-2.83E+01,-4.00E+00,-6.79E+00
2.44E-01,8.38E+01,-5.57E+01,1.22E+01,6.15E+01,2.94E+01,-2.83E+01,-3.98E+00,-6.75E+00
2.45E-01,8.37E+01,-5.56E+01,1.26E+01,6.13E+01,2.93E+01,-2.83E+01,-3.97E+00,-6.70E+00
2.45E-01,8.39E+01,-5.57E+01,1.31E+01,6.13E+01,2.93E+01,-2.83E+01,-3.95E+00,-6.66E+00
2.45E-01,8.42E+01,-5.60E+01,1.30E+01,6.14E+01,2.93E+01,-2.82E+01,-3.93E+00,-6.61E+00
2.45E-01,8.41E+01,-5.62E+01,1.25E+01,6.13E+01,2.92E+01,-2.82E+01,-3.91E+00,-6.56E+00
2.45E-01,8.38E+01,-5.61E+01,1.21E+01,6.11E+01,2.92E+01,-2.82E+01,-3.88E+00,-6.50E+00
2.45E-01,8.36E+01,-5.57E+01,1.21E+01,6.11E+01,2.92E+01,-2.82E+01,-3.85E+00,-6.45E+00
2.45E-01,8.35E+01,-5.54E+01,1.23E+01,6.13E+01,2.91E+01,-2.82E+01,-3.81E+00,-6.39E+00
2.45E-01,8.35E+01,-5.53E+01,1.24E+01,6.14E+01,2.91E+01,-2.82E+01,-3.78E+00,-6.34E+00
2.45E-01,8.35E+01,-5.53E+01,1.25E+01,6.12E+01,2.91E+01,-2.82E+01,-3.74E+00,-6.28E+00
2.45E-01,8.36E+01,-5.58E+01,1.23E+01,6.10E+01,2.91E+01,-2.81E+01,-3.70E+00,-6.22E+00
2.46E-01,8.40E+01,-5.64E+01,1.21E+01,6.10E+01,2.90E+01,-2.81E+01,-3.66E+00,-6.16E+00
2.46E-01,8.45E+01,-5.71E+01,1.19E+01,6.11E+01,2.90E+01,-2.81E+01,-3.61E+00,-6.10E+00
2.46E-01,8.47E+01,-5.75E+01,1.19E+01,6.11E+01,2.90E+01,-2.81E+01,-3.56E+00,-6.04E+00
2.46E-01,8.47E+01,-5.77E+01,1.18E+01,6.09E+01,2.90E+01,-2.81E+01,-3.51E+00,-5.98E+00
2.46E-01,8.44E+01,-5.77E+01,1.15E+01,6.06E+01,2.89E+01,-2.81E+01,-3.46E+00,-5.92E+00
2.46E-01,8.38E+01,-5.72E+01,1.12E+01,6.02E+01,2.89E+01,-2.81E+01,-3.41E+00,-5.85E+00
2.46E-01,8.33E+01,-5.65E+01,1.13E+01,6.01E+01,2.89E+01,-2.81E+01,-3.36E+00,-5.79E+00
2.46E-01,8.33E+01,-5.65E+01,1.17E+01,6.01E+01,2.89E+01,-2.81E+01,-3.30E+00,-5.73E+00
2.46E-01,8.39E+01,-5.73E+01,1.20E+01,6.01E+01,2.89E+01,-2.81E+01,-3.25E+00,-5.67E+00
2.46E-01,8.45E+01,-5.82E+01,1.17E+01,6.02E+01,2.89E+01,-2.81E+01,-3.19E+00,-5.61E+00
2.47E-01,8.47E+01,-5.86E+01,1.12E+01,6.02E+01,2.88E+01,-2.81E+01,-3.13E+00,-5.55E+00
2.47E-01,8.44E+01,-5.82E+01,1.09E+01,6.01E+01,2.88E+01,-2.81E+01,-3.08E+00,-5.49E+00
2.47E-01,8.40E+01,-5.78E+01,1.10E+01,6.00E+01,2.88E+01,-2.81E+01,-3.02E+00,-5.43E+00
2.47E-01,8.41E+01,-5.79E+01,1.08E+01,5.99E+01,2.88E+01,-2.81E+01,-2.96E+00,-5.38E+00
2.47E-01,8.43E+01,-5.83E+01,1.05E+01,6.00E+01,2.88E+01,-2.81E+01,-2.90E+00,-5.32E+00
2.47E-01,8.44E+01,-5.84E+01,1.03E+01,6.01E+01,2.88E+01,-2.81E+01,-2.84E+00,-5.26E+00
2.47E-01,8.44E+01,-5.85E+01,1.02E+01,6.00E+01,2.88E+01,-2.81E+01,-2.78E+00,-5.21E+00
2.47E-01,8.47E+01,-5.90E+01,1.03E+01,5.99E+01,2.87E+01,-2.81E+01,-2.72E+00,-5.15E+00
2.47E-01,8.50E+01,-5.92E+01,1.07E+01,6.00E+01,2.87E+01,-2.82E+01,-2.67E+00,-5.10E+00
2.47E-01,8.49E+01,-5.89E+01,1.10E+01,6.02E+01,2.87E+01,-2.82E+01,-2.61E+00,-5.05E+00
2.48E-01,8.49E+01,-5.85E+01,1.11E+01,6.04E+01,2.87E+01,-2.82E+01,-2.55E+00,-4.99E+00
2.48E-01,8.51E+01,-5.87E+01,1.09E+01,6.06E+01,2.87E+01,-2.82E+01,-2.50E+00,-4.94E+00
2.48E-01,8.58E+01,-5.96E+01,1.05E+01,6.09E+01,2.87E+01,-2.82E+01,-2.44E+00,-4.89E+00
2.48E-01,8.66E+01,-6.05E+01,1.00E+01,6.11E+01,2.87E+01,-2.82E+01,-2.39E+00,-4.84E+00
2.48E-01,8.68E+01,-6.08E+01,9.79E+00,6.11E+01,2.87E+01,-2.82E+01,-2.33E+00,-4.79E+00
2.48E-01,8.64E+01,-6.05E+01,9.79E+00,6.08E+01,2.87E+01,-2.82E+01,-2.28E+00,-4.75E+00
2.48E-01,8.59E+01,-6.02E+01,9.63E+00,6.06E+01,2.87E+01,-2.82E+01,-2.23E+00,-4.70E+00
2.48E-01,8.59E+01,-6.02E+01,9.24E+00,6.06E+01,2.87E+01,-2.82E+01,-2.18E+00,-4.65E+00
2.48E-01,8.63E+01,-6.05E+01,9.00E+00,6.08E+01,2.87E+01,-2.83E+01,-2.13E+00,-4.60E+00
2.48E-01,8.61E+01,-6.03E+01,9.07E+00,6.08E+01,2.87E+01,-2.83E+01,-2.08E+00,-4.55E+00
2.49E-01,8.55E+01,-5.97E+01,9.19E+00,6.05E+01,2.87E+01,-2.83E+01,-2.03E+00,-4.51E+00
2.49E-01,8.55E+01,-5.99E+01,9.10E+00,6.03E+01,2.87E+01,-2.83E+01,-1.99E+00,-4.46E+00
2.49E-01,8.65E+01,-6.14E+01,8.85E+00,6.03E+01,2.87E+01,-2.83E+01,-1.95E+00,-4.41E+00
2.49E-01,8.76E+01,-6.27E+01,8.54E+00,6.06E+01,2.87E+01,-2.83E+01,-1.90E+00,-4.36E+00
2.49E-01,8.76E+01,-6.28E+01,8.17E+00,6.06E+01,2.87E+01,-2.84E+01,-1.86E+00,-4.32E+00
2.49E-01,8.69E+01,-6.20E+01,7.91E+00,6.04E+01,2.88E+01,-2.84E+01,-1.82E+00,-4.27E+00
2.49E-01,8.67E+01,-6.19E+01,7.93E+00,6.02E+01,2.88E+01,-2.84E+01,-1.78E+00,-4.22E+00
2.49E-01,8.74E+01,-6.28E+01,8.08E+00,6.02E+01,2.88E+01,-2.84E+01,-1.74E+00,-4.17E+00
2.49E-01,8.79E+01,-6.35E+01,8.15E+00,6.03E+01,2.88E+01,-2.84E+01,-1.71E+00,-4.12E+00
2.49E-01,8.80E+01,-6.36E+01,8.16E+00,6.02E+01,2.88E+01,-2.85E+01,-1.67E+00,-4.06E+00
2.50E-01,8.81E+01,-6.38E+01,8.02E+00,6.02E+01,2.88E+01,-2.85E+01,-1.64E+00,-4.01E+00
2.50E-01,8.84E+01,-6.42E+01,7.50E+00,6.03E+01,2.88E+01,-2.85E+01,-1.61E+00,-3.95E+00
2.50E-01,8.84E+01,-6.42E+01,7.11E+00,6.03E+01,2.88E+01,-2.85E+01,-1.57E+00,-3.90E+00
2.50E-01,8.80E+01,-6.38E+01,7.54E+00,6.01E+01,2.88E+01,-2.85E+01,-1.54E+00,-3.84E+00
2.50E-01,8.76E+01,-6.35E+01,8.37E+00,5.97E+01,2.89E+01,-2.86E+01,-1.52E+00,-3.78E+00
2.50E-01,8.75E+01,-6.36E+01,8.51E+00,5.95E+01,2.89E+01,-2.86E+01,-1.49E+00,-3.72E+00
2.50E-01,8.78E+01,-6.41E+01,7.92E+00,5.94E+01,2.89E+01,-2.86E+01,-1.46E+00,-3.66E+00
2.50E-01,8.80E+01,-6.45E+01,7.36E+00,5.94E+01,2.89E+01,-2.86E+01,-1.44E+00,-3.60E+00
2.50E-01,8.82E+01,-6.46E+01,7.14E+00,5.95E+01,2.89E+01,-2.87E+01,-1.41E+00,-3.54E+00
2.50E-01,8.81E+01,-6.44E+01,7.05E+00,5.97E+01,2.89E+01,-2.87E+01,-1.39E+00,-3.47E+00
2.51E-01,8.78E+01,-6.41E+01,6.99E+00,5.96E+01,2.90E+01,-2.87E+01,-1.36E+00,-3.41E+00
2.51E-01,8.77E+01,-6.42E+01,6.94E+00,5.94E+01,2.90E+01,-2.88E+01,-1.34E+00,-3.35E+00
2.51E-01,8.80E+01,-6.47E+01,6.91E+00,5.93E+01,2.90E+01,-2.88E+01,-1.32E+00,-3.28E+00
2.51E-01,8.86E+01,-6.54E+01,6.95E+00,5.94E+01,2.91E+01,-2.89E+01,-1.30E+00,-3.22E+00
2.51E-01,8.90E+01,-6.59E+01,7.02E+00,5.94E+01,2.91E+01,-2.89E+01,-1.28E+00,-3.16E+00
2.51E-01,8.91E+01,-6.62E+01,7.00E+00,5.93E+01,2.92E+01,-2.90E+01,-1.26E+00,-3.10E+00
2.51E-01,8.90E+01,-6.61E+01,6.86E+00,5.93E+01,2.92E+01,-2.90E+01,-1.24E+00,-3.04E+00
2.51E-01,8.88E+01,-6.57E+01,6.75E+00,5.94E+01,2.93E+01,-2.91E+01,-1.22E+00,-2.98E+00
2.51E-01,8.83E+01,-6.52E+01,6.79E+00,5.92E+01,2.93E+01,-2.91E+01,-1.20E+00,-2.92E+00
2.51E-01,8.79E+01,-6.49E+01,6.90E+00,5.88E+01,2.94E+01,-2.92E+01,-1.17E+00,-2.86E+00
2.52E-01,8.79E+01,-6.50E+01,6.94E+00,5.87E+01,2.94E+01,-2.93E+01,-1.15E+00,-2.81E+00
2.52E-01,8.83E+01,-6.55E+01,6.78E+00,5.88E+01,2.95E+01,-2.93E+01,-1.13E+00,-2.75E+00
2.52E-01,8.88E+01,-6.60E+01,6.47E+00,5.91E+01,2.96E+01,-2.94E+01,-1.11E+00,-2.70E+00
2.52E-01,8.92E+01,-6.65E+01,6.17E+00,5.92E+01,2.96E+01,-2.95E+01,-1.09E+00,-2.65E+00
2.52E-01,8.93E+01,-6.66E+01,5.92E+00,5.93E+01,2.97E+01,-2.96E+01,-1.07E+00,-2.59E+00
2.52E-01,8.92E+01,-6.65E+01,5.77E+00,5.92E+01,2.98E+01,-2.96E+01,-1.06E+00,-2.54E+00
2.52E-01,8.93E+01,-6.65E+01,5.80E+00,5.93E+01,2.98E+01,-2.97E+01,-1.04E+00,-2.49E+00
2.52E-01,8.97E+01,-6.70E+01,5.74E+00,5.94E+01,2.99E+01,-2.98E+01,-1.02E+00,-2.43E+00
2.52E-01,9.02E+01,-6.75E+01,5.45E+00,5.96E+01,2.99E+01,-2.98E+01,-1.00E+00,-2.38E+00
2.52E-01,9.03E+01,-6.76E+01,5.48E+00,5.96E+01,3.00E+01,-2.99E+01,-9.88E-01,-2.32E+00
2.53E-01,9.00E+01,-6.74E+01,6.02E+00,5.94E+01,3.01E+01,-3.00E+01,-9.71E-01,-2.27E+00
2.53E-01,8.97E+01,-6.70E+01,6.26E+00,5.92E+01,3.01E+01,-3.00E+01,-9.55E-01,-2.21E+00
2.53E-01,8.96E+01,-6.69E+01,5.82E+00,5.93E+01,3.02E+01,-3.01E+01,-9.39E-01,-2.16E+00
2.53E-01,9.00E+01,-6.73E+01,5.18E+00,5.96E+01,3.02E+01,-3.01E+01,-9.23E-01,-2.10E+00
2.53E-01,9.06E+01,-6.79E+01,4.62E+00,5.98E+01,3.02E+01,-3.02E+01,-9.07E-01,-2.05E+00
2.53E-01,9.06E+01,-6.79E+01,4.31E+00,5.98E+01,3.03E+01,-3.02E+01,-8.90E-01,-1.99E+00
2.53E-01,9.01E+01,-6.74E+01,4.63E+00,5.96E+01,3.03E+01,-3.02E+01,-8.73E-01,-1.94E+00
2.53E-01,8.99E+01,-6.71E+01,5.18E+00,5.96E+01,3.03E+01,-3.03E+01,-8.56E-01,-1.89E+00
2.53E-01,9.03E+01,-6.76E+01,5.08E+00,5.96E+01,3.04E+01,-3.03E+01,-8.38E-01,-1.83E+00
2.53E-01,9.06E+01,-6.80E+01,4.50E+00,5.97E+01,3.04E+01,-3.03E+01,-8.18E-01,-1.78E+00
2.54E-01,9.04E+01,-6.78E+01,4.19E+00,5.97E+01,3.04E+01,-3.03E+01,-7.98E-01,-1.73E+00
2.54E-01,9.01E+01,-6.72E+01,4.17E+00,5.98E+01,3.04E+01,-3.03E+01,-7.76E-01,-1.68E+00
2.54E-01,9.00E+01,-6.71E+01,4.10E+00,5.98E+01,3.04E+01,-3.04E+01,-7.53E-01,-1.63E+00
2.54E-01,9.02E+01,-6.74E+01,3.93E+00,5.98E+01,3.04E+01,-3.04E+01,-7.29E-01,-1.58E+00
2.54E-01,9.02E+01,-6.75E+01,3.67E+00,5.97E+01,3.04E+01,-3.04E+01,-7.04E-01,-1.53E+00
2.54E-01,9.01E+01,-6.74E+01,3.35E+00,5.96E+01,3.04E+01,-3.04E+01,-6.78E-01,-1.48E+00
2.54E-01,9.00E+01,-6.75E+01,3.25E+00,5.95E+01,3.04E+01,-3.03E+01,-6.51E-01,-1.43E+00
2.54E-01,9.03E+01,-6.79E+01,3.43E+00,5.94E+01,3.04E+01,-3.03E+01,-6.24E-01,-1.39E+00
2.54E-01,9.07E+01,-6.85E+01,3.54E+00,5.94E+01,3.03E+01,-3.03E+01,-5.97E-01,-1.34E+00
2.54E-01,9.09E+01,-6.87E+01,3.44E+00,5.94E+01,3.03E+01,-3.03E+01,-5.71E-01,-1.30E+00
2.55E-01,9.07E+01,-6.84E+01,3.30E+00,5.95E+01,3.03E+01,-3.02E+01,-5.45E-01,-1.25E+00
2.55E-01,9.04E+01,-6.80E+01,3.14E+00,5.95E+01,3.02E+01,-3.02E+01,-5.21E-01,-1.21E+00
2.55E-01,9.02E+01,-6.78E+01,2.86E+00,5.95E+01,3.02E+01,-3.02E+01,-4.99E-01,-1.17E+00
2.55E-01,9.03E+01,-6.78E+01,2.47E+00,5.95E+01,3.02E+01,-3.01E+01,-4.78E-01,-1.13E+00
2.55E-01,9.06E+01,-6.82E+01,2.04E+00,5.96E+01,3.01E+01,-3.01E+01,-4.58E-01,-1.10E+00
2.55E-01,9.11E+01,-6.87E+01,1.74E+00,5.98E+01,3.01E+01,-3.01E+01,-4.41E-01,-1.07E+00
2.55E-01,9.13E+01,-6.89E+01,1.82E+00,5.98E+01,3.00E+01,-3.00E+01,-4.24E-01,-1.04E+00
2.55E-01,9.15E+01,-6.92E+01,2.06E+00,5.99E+01,3.00E+01,-3.00E+01,-4.09E-01,-1.01E+00
2.55E-01,9.18E+01,-6.94E+01,2.01E+00,6.00E+01,3.00E+01,-3.00E+01,-3.95E-01,-9.85E-01
2.55E-01,9.18E+01,-6.94E+01,1.62E+00,6.00E+01,3.00E+01,-2.99E+01,-3.82E-01,-9.65E-01
2.56E-01,9.14E+01,-6.91E+01,1.23E+00,5.98E+01,2.99E+01,-2.99E+01,-3.69E-01,-9.49E-01
2.56E-01,9.11E+01,-6.89E+01,1.02E+00,5.96E+01,2.99E+01,-2.99E+01,-3.58E-01,-9.37E-01
2.56E-01,9.10E+01,-6.88E+01,9.23E-01,5.95E+01,2.99E+01,-2.99E+01,-3.46E-01,-9.29E-01
2.56E-01,9.11E+01,-6.90E+01,8.00E-01,5.95E+01,2.99E+01,-2.99E+01,-3.35E-01,-9.25E-01
2.56E-01,9.15E+01,-6.92E+01,7.17E-01,5.98E+01,2.99E+01,-2.99E+01,-3.24E-01,-9.26E-01
2.56E-01,9.15E+01,-6.91E+01,7.54E-01,6.00E+01,2.99E+01,-2.99E+01,-3.13E-01,-9.31E-01
2.56E-01,9.09E+01,-6.84E+01,7.59E-01,5.98E+01,2.99E+01,-2.99E+01,-3.02E-01,-9.41E-01
2.56E-01,9.05E+01,-6.81E+01,5.56E-01,5.95E+01,2.99E+01,-2.99E+01,-2.90E-01,-9.55E-01
2.56E-01,9.05E+01,-6.84E+01,1.88E-01,5.93E+01,2.99E+01,-2.99E+01,-2.79E-01,-9.73E-01
2.56E-01,9.08E+01,-6.88E+01,-6.52E-02,5.93E+01,3.00E+01,-2.99E+01,-2.67E-01,-9.97E-01
2.57E-01,9.08E+01,-6.88E+01,2.72E-01,5.93E+01,3.00E+01,-3.00E+01,-2.57E-01,-1.02E+00
2.57E-01,9.06E+01,-6.86E+01,1.27E+00,5.93E+01,3.00E+01,-3.00E+01,-2.47E-01,-1.06E+00
2.57E-01,9.04E+01,-6.82E+01,2.03E+00,5.93E+01,3.00E+01,-3.00E+01,-2.38E-01,-1.10E+00
2.57E-01,9.03E+01,-6.80E+01,1.74E+00,5.94E+01,3.01E+01,-3.00E+01,-2.31E-01,-1.14E+00
2.57E-01,9.09E+01,-6.85E+01,8.63E-01,5.97E+01,3.01E+01,-3.01E+01,-2.25E-01,-1.19E+00
2.57E-01,9.16E+01,-6.93E+01,4.17E-01,5.99E+01,3.01E+01,-3.01E+01,-2.20E-01,-1.25E+00
2.57E-01,9.17E+01,-6.96E+01,6.60E-01,5.97E+01,3.01E+01,-3.01E+01,-2.17E-01,-1.31E+00
2.57E-01,9.13E+01,-6.94E+01,1.08E+00,5.93E+01,3.02E+01,-3.01E+01,-2.15E-01,-1.38E+00
2.57E-01,9.13E+01,-6.94E+01,1.20E+00,5.93E+01,3.02E+01,-3.02E+01,-2.15E-01,-1.45E+00
2.57E-01,9.19E+01,-7.00E+01,9.92E-01,5.96E+01,3.02E+01,-3.02E+01,-2.17E-01,-1.53E+00
2.58E-01,9.24E+01,-7.02E+01,7.45E-01,6.01E+01,3.02E+01,-3.02E+01,-2.20E-01,-1.62E+00
2.58E-01,9.21E+01,-6.98E+01,6.90E-01,6.02E+01,3.03E+01,-3.02E+01,-2.25E-01,-1.71E+00
2.58E-01,9.15E+01,-6.93E+01,7.15E-01,5.97E+01,3.03E+01,-3.02E+01,-2.31E-01,-1.80E+00
2.58E-01,9.12E+01,-6.94E+01,5.70E-01,5.92E+01,3.03E+01,-3.02E+01,-2.38E-01,-1.90E+00
