Madymo Validation 03.26.2021
Explico Engineering Co. DRD
--

Time (s), /2/2049 ( /Scaled_Hybrid_III_50th/NeckUp_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2052 ( /Scaled_Hybrid_III_50th/NeckUp_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/2041 ( /Scaled_Hybrid_III_50th/NeckLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2044 ( /Scaled_Hybrid_III_50th/NeckLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/5026 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/5029 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC1000 - -
4.604000E-01, 4.472272E+00, 6.775579E-02, 6.025210E+00, 6.082796E-01, 1.975390E+01, 7.651682E+00
4.605000E-01, 4.295739E+00, 7.054606E-02, 5.800081E+00, 6.163634E-01, 1.867207E+01, 7.682293E+00
4.606000E-01, 4.120247E+00, 7.335574E-02, 5.576280E+00, 6.243190E-01, 1.757063E+01, 7.713716E+00
4.607000E-01, 3.945916E+00, 7.618388E-02, 5.353960E+00, 6.321363E-01, 1.646039E+01, 7.745753E+00
4.608000E-01, 3.772706E+00, 7.902962E-02, 5.133070E+00, 6.398115E-01, 1.534313E+01, 7.778360E+00
4.609000E-01, 3.600564E+00, 8.189214E-02, 4.913540E+00, 6.473439E-01, 1.421485E+01, 7.811644E+00
4.610000E-01, 3.429507E+00, 8.477058E-02, 4.695390E+00, 6.547339E-01, 1.307600E+01, 7.845653E+00
4.611000E-01, 3.259580E+00, 8.766411E-02, 4.478680E+00, 6.619815E-01, 1.193070E+01, 7.880338E+00
4.612000E-01, 3.090808E+00, 9.057187E-02, 4.263438E+00, 6.690867E-01, 1.078280E+01, 7.915632E+00
4.613000E-01, 2.923195E+00, 9.349299E-02, 4.049672E+00, 6.760503E-01, 9.635402E+00, 7.951471E+00
4.614000E-01, 2.756742E+00, 9.642652E-02, 3.837380E+00, 6.828740E-01, 8.491441E+00, 7.987795E+00
4.615000E-01, 2.591449E+00, 9.937141E-02, 3.626561E+00, 6.895605E-01, 7.353670E+00, 8.024542E+00
4.616000E-01, 2.427319E+00, 1.023265E-01, 3.417217E+00, 6.961131E-01, 6.224502E+00, 8.061650E+00
4.617000E-01, 2.264361E+00, 1.052904E-01, 3.209359E+00, 7.025353E-01, 5.105923E+00, 8.099064E+00
4.618000E-01, 2.102593E+00, 1.082616E-01, 3.003008E+00, 7.088308E-01, 3.999466E+00, 8.136736E+00
4.619000E-01, 1.942041E+00, 1.112385E-01, 2.798198E+00, 7.150026E-01, 2.906206E+00, 8.174623E+00
4.620000E-01, 1.782745E+00, 1.142192E-01, 2.594978E+00, 7.210532E-01, 1.826762E+00, 8.212693E+00
4.621000E-01, 1.624758E+00, 1.172017E-01, 2.393414E+00, 7.269842E-01, 7.613264E-01, 8.250924E+00
4.622000E-01, 1.468143E+00, 1.201842E-01, 2.193586E+00, 7.327958E-01, -2.902868E-01, 8.289302E+00
4.623000E-01, 1.312974E+00, 1.231646E-01, 1.995587E+00, 7.384870E-01, -1.328589E+00, 8.327822E+00
4.624000E-01, 1.159332E+00, 1.261406E-01, 1.799521E+00, 7.440550E-01, -2.354350E+00, 8.366486E+00
4.625000E-01, 1.007316E+00, 1.291098E-01, 1.605515E+00, 7.494959E-01, -3.368528E+00, 8.405305E+00
4.626000E-01, 8.570441E-01, 1.320693E-01, 1.413717E+00, 7.548056E-01, -4.372189E+00, 8.444294E+00
4.627000E-01, 7.085938E-01, 1.350154E-01, 1.224228E+00, 7.599823E-01, -5.366445E+00, 8.483473E+00
4.628000E-01, 5.619392E-01, 1.379441E-01, 1.037015E+00, 7.650304E-01, -6.352389E+00, 8.522864E+00
4.629000E-01, 4.172353E-01, 1.408519E-01, 8.522786E-01, 7.699630E-01, -7.331003E+00, 8.562490E+00
4.630000E-01, 2.753580E-01, 1.437389E-01, 6.711227E-01, 7.747988E-01, -8.303038E+00, 8.602373E+00
4.631000E-01, 1.366121E-01, 1.466132E-01, 4.939280E-01, 7.795451E-01, -9.269121E+00, 8.642533E+00
4.632000E-01, -3.243262E-03, 1.494944E-01, 3.153485E-01, 7.841599E-01, -1.023017E+01, 8.682993E+00
4.633000E-01, -1.513120E-01, 1.524124E-01, 1.264667E-01, 7.885004E-01, -1.118712E+01, 8.723780E+00
4.634000E-01, -3.062275E-01, 1.553976E-01, -7.090161E-02, 7.923032E-01, -1.213921E+01, 8.764897E+00
4.635000E-01, -4.556516E-01, 1.584685E-01, -2.611045E-01, 7.952544E-01, -1.308445E+01, 8.806336E+00
4.636000E-01, -5.896971E-01, 1.616274E-01, -4.316388E-01, 7.971119E-01, -1.402604E+01, 8.848194E+00
4.637000E-01, -7.077976E-01, 1.648657E-01, -5.818027E-01, 7.977722E-01, -1.497247E+01, 8.890661E+00
4.638000E-01, -8.125122E-01, 1.681721E-01, -7.148422E-01, 7.972489E-01, -1.592256E+01, 8.933694E+00
4.639000E-01, -9.051355E-01, 1.715376E-01, -8.324051E-01, 7.956190E-01, -1.686401E+01, 8.977003E+00
4.640000E-01, -9.863970E-01, 1.749567E-01, -9.354316E-01, 7.929800E-01, -1.779258E+01, 9.020500E+00
4.641000E-01, -1.057155E+00, 1.784265E-01, -1.025026E+00, 7.894245E-01, -1.871387E+01, 9.064345E+00
4.642000E-01, -1.118226E+00, 1.819453E-01, -1.102235E+00, 7.850305E-01, -1.962997E+01, 9.108627E+00
4.643000E-01, -1.170293E+00, 1.855115E-01, -1.167936E+00, 7.798615E-01, -2.053814E+01, 9.153301E+00
4.644000E-01, -1.213984E+00, 1.891234E-01, -1.222932E+00, 7.739714E-01, -2.143542E+01, 9.198306E+00
4.645000E-01, -1.249895E+00, 1.927788E-01, -1.267990E+00, 7.674080E-01, -2.231967E+01, 9.243595E+00
4.646000E-01, -1.278585E+00, 1.964749E-01, -1.303828E+00, 7.602167E-01, -2.318919E+01, 9.289125E+00
4.647000E-01, -1.300568E+00, 2.002088E-01, -1.331105E+00, 7.524402E-01, -2.404254E+01, 9.334853E+00
4.648000E-01, -1.316319E+00, 2.039772E-01, -1.350431E+00, 7.441195E-01, -2.487860E+01, 9.380739E+00
4.649000E-01, -1.326274E+00, 2.077766E-01, -1.362366E+00, 7.352933E-01, -2.569658E+01, 9.426746E+00
4.650000E-01, -1.330831E+00, 2.116033E-01, -1.367423E+00, 7.259978E-01, -2.649606E+01, 9.472846E+00
4.651000E-01, -1.330355E+00, 2.154537E-01, -1.366069E+00, 7.162667E-01, -2.727692E+01, 9.519013E+00
4.652000E-01, -1.325174E+00, 2.193238E-01, -1.358729E+00, 7.061309E-01, -2.803937E+01, 9.565231E+00
4.653000E-01, -1.315589E+00, 2.232096E-01, -1.345786E+00, 6.956192E-01, -2.878403E+01, 9.611490E+00
4.654000E-01, -1.301869E+00, 2.271070E-01, -1.327588E+00, 6.847576E-01, -2.951191E+01, 9.657788E+00
4.655000E-01, -1.284261E+00, 2.310122E-01, -1.304451E+00, 6.735705E-01, -3.022419E+01, 9.704133E+00
4.656000E-01, -1.262985E+00, 2.349209E-01, -1.276660E+00, 6.620799E-01, -3.092180E+01, 9.750531E+00
4.657000E-01, -1.238245E+00, 2.388291E-01, -1.244476E+00, 6.503062E-01, -3.160530E+01, 9.796981E+00
4.658000E-01, -1.210233E+00, 2.427329E-01, -1.208146E+00, 6.382675E-01, -3.227594E+01, 9.843496E+00
4.659000E-01, -1.179125E+00, 2.466285E-01, -1.167896E+00, 6.259793E-01, -3.293779E+01, 9.890153E+00
4.660000E-01, -1.145043E+00, 2.505120E-01, -1.123882E+00, 6.134539E-01, -3.359639E+01, 9.937058E+00
4.661000E-01, -1.108045E+00, 2.543801E-01, -1.076179E+00, 6.007003E-01, -3.425295E+01, 9.984220E+00
4.662000E-01, -1.068206E+00, 2.582294E-01, -1.024881E+00, 5.877236E-01, -3.490496E+01, 1.003156E+01
4.663000E-01, -1.025672E+00, 2.620572E-01, -9.701764E-01, 5.745244E-01, -3.555831E+01, 1.007918E+01
4.664000E-01, -9.805217E-01, 2.658611E-01, -9.121647E-01, 5.610958E-01, -3.623018E+01, 1.012744E+01
4.665000E-01, -9.326084E-01, 2.696394E-01, -8.506549E-01, 5.474239E-01, -3.693076E+01, 1.017654E+01
4.666000E-01, -8.817248E-01, 2.733911E-01, -7.853770E-01, 5.334939E-01, -3.765350E+01, 1.022630E+01
4.667000E-01, -8.278989E-01, 2.771158E-01, -7.163651E-01, 5.192989E-01, -3.839078E+01, 1.027648E+01
4.668000E-01, -7.713814E-01, 2.808133E-01, -6.439411E-01, 5.048467E-01, -3.914270E+01, 1.032704E+01
4.669000E-01, -7.124662E-01, 2.844838E-01, -5.684822E-01, 4.901613E-01, -3.990171E+01, 1.037783E+01
4.670000E-01, -6.515943E-01, 2.881269E-01, -4.905560E-01, 4.752816E-01, -4.065032E+01, 1.042841E+01
4.671000E-01, -5.895126E-01, 2.917419E-01, -4.111252E-01, 4.602552E-01, -4.138505E+01, 1.047870E+01
4.672000E-01, -5.269089E-01, 2.953275E-01, -3.310758E-01, 4.451278E-01, -4.211029E+01, 1.052905E+01
4.673000E-01, -4.639940E-01, 2.988821E-01, -2.506782E-01, 4.299337E-01, -4.281189E+01, 1.057945E+01
4.674000E-01, -4.007598E-01, 3.024036E-01, -1.699218E-01, 4.146974E-01, -4.347800E+01, 1.062954E+01
4.675000E-01, -3.373571E-01, 3.058901E-01, -8.900219E-02, 3.994384E-01, -4.412173E+01, 1.067926E+01
4.676000E-01, -2.740295E-01, 3.093391E-01, -8.233743E-03, 3.841754E-01, -4.475843E+01, 1.072879E+01
4.677000E-01, -2.109652E-01, 3.127483E-01, 7.214131E-02, 3.689261E-01, -4.538955E+01, 1.077820E+01
4.678000E-01, -1.483067E-01, 3.161152E-01, 1.519397E-01, 3.537071E-01, -4.601190E+01, 1.082748E+01
4.679000E-01, -8.618864E-02, 3.194373E-01, 2.309879E-01, 3.385344E-01, -4.662434E+01, 1.087660E+01
4.680000E-01, -2.474248E-02, 3.227119E-01, 3.091168E-01, 3.234229E-01, -4.722682E+01, 1.092555E+01
4.681000E-01, 3.590796E-02, 3.259366E-01, 3.861666E-01, 3.083869E-01, -4.781895E+01, 1.097435E+01
4.682000E-01, 9.564695E-02, 3.291085E-01, 4.619883E-01, 2.934399E-01, -4.840012E+01, 1.102297E+01
4.683000E-01, 1.543676E-01, 3.322249E-01, 5.364442E-01, 2.785949E-01, -4.896987E+01, 1.107141E+01
4.684000E-01, 2.119744E-01, 3.352831E-01, 6.094109E-01, 2.638641E-01, -4.952792E+01, 1.111967E+01
4.685000E-01, 2.683834E-01, 3.382804E-01, 6.807803E-01, 2.492590E-01, -5.007412E+01, 1.116774E+01
4.686000E-01, 3.235219E-01, 3.412140E-01, 7.504588E-01, 2.347908E-01, -5.060863E+01, 1.121563E+01
4.687000E-01, 3.773310E-01, 3.440811E-01, 8.183699E-01, 2.204702E-01, -5.113193E+01, 1.126334E+01
4.688000E-01, 4.297663E-01, 3.468788E-01, 8.844569E-01, 2.063065E-01, -5.164339E+01, 1.131085E+01
4.689000E-01, 4.807818E-01, 3.496046E-01, 9.486599E-01, 1.923062E-01, -5.214035E+01, 1.135811E+01
4.690000E-01, 5.303047E-01, 3.522556E-01, 1.010885E+00, 1.784701E-01, -5.262585E+01, 1.140517E+01
4.691000E-01, 5.783177E-01, 3.548297E-01, 1.071110E+00, 1.647897E-01, -5.311967E+01, 1.145244E+01
4.692000E-01, 6.250608E-01, 3.573250E-01, 1.129645E+00, 1.512473E-01, -5.364527E+01, 1.150032E+01
4.693000E-01, 6.710080E-01, 3.597402E-01, 1.187104E+00, 1.378237E-01, -5.419500E+01, 1.154857E+01
4.694000E-01, 7.163823E-01, 3.620748E-01, 1.243775E+00, 1.245088E-01, -5.473343E+01, 1.159641E+01
4.695000E-01, 7.608118E-01, 3.643281E-01, 1.299178E+00, 1.113073E-01, -5.525243E+01, 1.164364E+01
4.696000E-01, 8.038051E-01, 3.664996E-01, 1.352680E+00, 9.823021E-02, -5.578065E+01, 1.169094E+01
4.697000E-01, 8.453437E-01, 3.685887E-01, 1.404257E+00, 8.528353E-02, -5.632601E+01, 1.173864E+01
4.698000E-01, 8.856762E-01, 3.705948E-01, 1.454232E+00, 7.246612E-02, -5.686666E+01, 1.178635E+01
4.699000E-01, 9.248958E-01, 3.725176E-01, 1.502725E+00, 5.977584E-02, -5.739419E+01, 1.183376E+01
4.700000E-01, 9.629345E-01, 3.743570E-01, 1.549649E+00, 4.721500E-02, -5.791724E+01, 1.188087E+01
4.701000E-01, 9.996568E-01, 3.761128E-01, 1.594828E+00, 3.479240E-02, -5.843925E+01, 1.192767E+01
4.702000E-01, 1.034871E+00, 3.777846E-01, 1.638016E+00, 2.252245E-02, -5.895739E+01, 1.197414E+01
4.703000E-01, 1.068376E+00, 3.793719E-01, 1.678955E+00, 1.042220E-02, -5.947042E+01, 1.202030E+01
4.704000E-01, 1.100016E+00, 3.808740E-01, 1.717443E+00, -1.491964E-03, -5.997872E+01, 1.206619E+01
4.705000E-01, 1.129679E+00, 3.822901E-01, 1.753337E+00, -1.320629E-02, -6.048266E+01, 1.211184E+01
4.706000E-01, 1.157282E+00, 3.836194E-01, 1.786531E+00, -2.471016E-02, -6.098352E+01, 1.215730E+01
4.707000E-01, 1.182777E+00, 3.848608E-01, 1.816962E+00, -3.599539E-02, -6.148232E+01, 1.220259E+01
4.708000E-01, 1.206137E+00, 3.860136E-01, 1.844596E+00, -4.705466E-02, -6.197733E+01, 1.224771E+01
4.709000E-01, 1.227309E+00, 3.870767E-01, 1.869366E+00, -5.787991E-02, -6.246515E+01, 1.229256E+01
4.710000E-01, 1.246199E+00, 3.880491E-01, 1.891148E+00, -6.846172E-02, -6.294395E+01, 1.233711E+01
4.711000E-01, 1.262702E+00, 3.889296E-01, 1.909811E+00, -7.879025E-02, -6.341421E+01, 1.238137E+01
4.712000E-01, 1.276751E+00, 3.897172E-01, 1.925266E+00, -8.885678E-02, -6.387709E+01, 1.242538E+01
4.713000E-01, 1.288327E+00, 3.904103E-01, 1.937489E+00, -9.865473E-02, -6.433255E+01, 1.246915E+01
4.714000E-01, 1.297436E+00, 3.910079E-01, 1.946487E+00, -1.081795E-01, -6.477890E+01, 1.251268E+01
4.715000E-01, 1.304076E+00, 3.915086E-01, 1.952258E+00, -1.174278E-01, -6.521470E+01, 1.255592E+01
4.716000E-01, 1.308236E+00, 3.919111E-01, 1.954789E+00, -1.263962E-01, -6.564107E+01, 1.259889E+01
4.717000E-01, 1.309939E+00, 3.922140E-01, 1.954106E+00, -1.350801E-01, -6.606007E+01, 1.264164E+01
4.718000E-01, 1.309249E+00, 3.924160E-01, 1.950296E+00, -1.434720E-01, -6.646501E+01, 1.268403E+01
4.719000E-01, 1.306133E+00, 3.925155E-01, 1.943312E+00, -1.515610E-01, -6.684216E+01, 1.272574E+01
4.720000E-01, 1.300342E+00, 3.925107E-01, 1.932834E+00, -1.593357E-01, -6.719656E+01, 1.276691E+01
4.721000E-01, 1.291733E+00, 3.923997E-01, 1.918676E+00, -1.667909E-01, -6.755184E+01, 1.280809E+01
4.722000E-01, 1.280576E+00, 3.921809E-01, 1.901189E+00, -1.739323E-01, -6.791489E+01, 1.284950E+01
4.723000E-01, 1.267259E+00, 3.918526E-01, 1.880871E+00, -1.807727E-01, -6.827284E+01, 1.289083E+01
4.724000E-01, 1.251927E+00, 3.914138E-01, 1.857911E+00, -1.873241E-01, -6.861776E+01, 1.293183E+01
4.725000E-01, 1.234568E+00, 3.908634E-01, 1.832291E+00, -1.935953E-01, -6.895188E+01, 1.297254E+01
4.726000E-01, 1.215210E+00, 3.902007E-01, 1.804047E+00, -1.995932E-01, -6.928120E+01, 1.301308E+01
4.727000E-01, 1.193978E+00, 3.894248E-01, 1.773340E+00, -2.053253E-01, -6.960983E+01, 1.305356E+01
4.728000E-01, 1.171041E+00, 3.885352E-01, 1.740390E+00, -2.107998E-01, -6.993658E+01, 1.309391E+01
4.729000E-01, 1.146517E+00, 3.875316E-01, 1.705349E+00, -2.160238E-01, -7.025834E+01, 1.313406E+01
4.730000E-01, 1.120453E+00, 3.864136E-01, 1.668275E+00, -2.210027E-01, -7.057413E+01, 1.317398E+01
4.731000E-01, 1.092873E+00, 3.851812E-01, 1.629201E+00, -2.257396E-01, -7.088435E+01, 1.321366E+01
4.732000E-01, 1.063811E+00, 3.838341E-01, 1.588170E+00, -2.302363E-01, -7.118911E+01, 1.325313E+01
4.733000E-01, 1.033305E+00, 3.823724E-01, 1.545233E+00, -2.344942E-01, -7.148828E+01, 1.329238E+01
4.734000E-01, 1.001396E+00, 3.807961E-01, 1.500440E+00, -2.385147E-01, -7.178173E+01, 1.333142E+01
4.735000E-01, 9.681199E-01, 3.791050E-01, 1.453841E+00, -2.422993E-01, -7.206939E+01, 1.337026E+01
4.736000E-01, 9.335156E-01, 3.772994E-01, 1.405484E+00, -2.458495E-01, -7.235120E+01, 1.340890E+01
4.737000E-01, 8.976217E-01, 3.753793E-01, 1.355420E+00, -2.491670E-01, -7.262705E+01, 1.344733E+01
4.738000E-01, 8.604766E-01, 3.733449E-01, 1.303699E+00, -2.522537E-01, -7.289674E+01, 1.348557E+01
4.739000E-01, 8.221166E-01, 3.711964E-01, 1.250367E+00, -2.551117E-01, -7.316030E+01, 1.352363E+01
4.740000E-01, 7.825799E-01, 3.689339E-01, 1.195474E+00, -2.577436E-01, -7.341855E+01, 1.356151E+01
4.741000E-01, 7.419161E-01, 3.665579E-01, 1.139086E+00, -2.601526E-01, -7.367239E+01, 1.359925E+01
4.742000E-01, 7.001877E-01, 3.640687E-01, 1.081282E+00, -2.623424E-01, -7.392153E+01, 1.363685E+01
4.743000E-01, 6.574517E-01, 3.614668E-01, 1.022136E+00, -2.643164E-01, -7.416468E+01, 1.367428E+01
4.744000E-01, 6.137460E-01, 3.587525E-01, 9.616989E-01, -2.660772E-01, -7.440090E+01, 1.371152E+01
4.745000E-01, 5.690959E-01, 3.559264E-01, 9.000025E-01, -2.676267E-01, -7.462996E+01, 1.374857E+01
4.746000E-01, 5.235258E-01, 3.529890E-01, 8.370791E-01, -2.689663E-01, -7.485187E+01, 1.378542E+01
4.747000E-01, 4.770634E-01, 3.499409E-01, 7.729650E-01, -2.700972E-01, -7.506655E+01, 1.382209E+01
4.748000E-01, 4.297381E-01, 3.467825E-01, 7.076984E-01, -2.710212E-01, -7.527359E+01, 1.385857E+01
4.749000E-01, 3.815786E-01, 3.435145E-01, 6.413171E-01, -2.717401E-01, -7.547203E+01, 1.389485E+01
4.750000E-01, 3.326124E-01, 3.401375E-01, 5.738568E-01, -2.722565E-01, -7.566251E+01, 1.393094E+01
4.751000E-01, 2.828700E-01, 3.366522E-01, 5.053576E-01, -2.725721E-01, -7.584975E+01, 1.396691E+01
4.752000E-01, 2.323958E-01, 3.330592E-01, 4.358773E-01, -2.726861E-01, -7.603212E+01, 1.400276E+01
4.753000E-01, 1.812267E-01, 3.293589E-01, 3.654644E-01, -2.725930E-01, -7.618000E+01, 1.403806E+01
4.754000E-01, 1.293165E-01, 3.255514E-01, 2.940586E-01, -2.722809E-01, -7.625040E+01, 1.407205E+01
4.755000E-01, 7.652426E-02, 3.216360E-01, 2.214762E-01, -2.717333E-01, -7.624211E+01, 1.410453E+01
4.756000E-01, 2.277738E-02, 3.176117E-01, 1.476218E-01, -2.709360E-01, -7.620073E+01, 1.413605E+01
4.757000E-01, -3.180269E-02, 3.134770E-01, 7.265173E-02, -2.698828E-01, -7.616120E+01, 1.416724E+01
4.758000E-01, -8.703030E-02, 3.092303E-01, -3.193697E-03, -2.685782E-01, -7.613133E+01, 1.419832E+01
4.759000E-01, -1.427881E-01, 3.048708E-01, -7.976279E-02, -2.670371E-01, -7.612172E+01, 1.422949E+01
4.760000E-01, -1.988937E-01, 3.003978E-01, -1.568194E-01, -2.652839E-01, -7.614592E+01, 1.426113E+01
4.761000E-01, -2.549842E-01, 2.958120E-01, -2.338932E-01, -2.633504E-01, -7.620213E+01, 1.429348E+01
4.762000E-01, -3.106947E-01, 2.911143E-01, -3.105114E-01, -2.612681E-01, -7.628034E+01, 1.432649E+01
4.763000E-01, -3.658612E-01, 2.863068E-01, -3.864609E-01, -2.590625E-01, -7.637557E+01, 1.435996E+01
4.764000E-01, -4.204877E-01, 2.813917E-01, -4.617457E-01, -2.567495E-01, -7.648583E+01, 1.439384E+01
4.765000E-01, -4.746295E-01, 2.763715E-01, -5.364352E-01, -2.543368E-01, -7.660764E+01, 1.442811E+01
4.766000E-01, -5.283565E-01, 2.712490E-01, -6.106176E-01, -2.518256E-01, -7.673612E+01, 1.446271E+01
4.767000E-01, -5.817615E-01, 2.660271E-01, -6.844109E-01, -2.492130E-01, -7.686614E+01, 1.449757E+01
4.768000E-01, -6.349601E-01, 2.607084E-01, -7.579622E-01, -2.464932E-01, -7.699261E+01, 1.453259E+01
4.769000E-01, -6.880813E-01, 2.552958E-01, -8.314363E-01, -2.436579E-01, -7.711051E+01, 1.456767E+01
4.770000E-01, -7.412585E-01, 2.497918E-01, -9.050037E-01, -2.406976E-01, -7.721505E+01, 1.460269E+01
4.771000E-01, -7.946226E-01, 2.441988E-01, -9.788319E-01, -2.376012E-01, -7.730221E+01, 1.463756E+01
4.772000E-01, -8.482948E-01, 2.385191E-01, -1.053076E+00, -2.343573E-01, -7.736931E+01, 1.467219E+01
4.773000E-01, -9.023787E-01, 2.327544E-01, -1.127868E+00, -2.309538E-01, -7.741336E+01, 1.470648E+01
4.774000E-01, -9.569590E-01, 2.269063E-01, -1.203318E+00, -2.273788E-01, -7.742750E+01, 1.474029E+01
4.775000E-01, -1.012111E+00, 2.209760E-01, -1.279520E+00, -2.236212E-01, -7.740435E+01, 1.477344E+01
4.776000E-01, -1.067898E+00, 2.149645E-01, -1.356557E+00, -2.196719E-01, -7.734739E+01, 1.480591E+01
4.777000E-01, -1.124337E+00, 2.088722E-01, -1.434450E+00, -2.155257E-01, -7.727148E+01, 1.483788E+01
4.778000E-01, -1.181370E+00, 2.026997E-01, -1.513123E+00, -2.111822E-01, -7.718871E+01, 1.486956E+01
4.779000E-01, -1.238885E+00, 1.964475E-01, -1.592432E+00, -2.066445E-01, -7.709861E+01, 1.490098E+01
4.780000E-01, -1.296775E+00, 1.901160E-01, -1.672237E+00, -2.019170E-01, -7.698986E+01, 1.493198E+01
4.781000E-01, -1.354977E+00, 1.837056E-01, -1.752456E+00, -1.970032E-01, -7.685177E+01, 1.496236E+01
4.782000E-01, -1.413461E+00, 1.772167E-01, -1.833050E+00, -1.919054E-01, -7.668581E+01, 1.499210E+01
4.783000E-01, -1.472179E+00, 1.706496E-01, -1.913959E+00, -1.866259E-01, -7.650159E+01, 1.502132E+01
4.784000E-01, -1.531039E+00, 1.640045E-01, -1.995062E+00, -1.811691E-01, -7.630587E+01, 1.505014E+01
4.785000E-01, -1.589921E+00, 1.572816E-01, -2.076204E+00, -1.755416E-01, -7.610108E+01, 1.507861E+01
4.786000E-01, -1.648703E+00, 1.504814E-01, -2.157228E+00, -1.697524E-01, -7.588897E+01, 1.510680E+01
4.787000E-01, -1.707271E+00, 1.436043E-01, -2.237983E+00, -1.638112E-01, -7.567167E+01, 1.513475E+01
4.788000E-01, -1.765517E+00, 1.366511E-01, -2.318332E+00, -1.577286E-01, -7.545110E+01, 1.516251E+01
4.789000E-01, -1.823344E+00, 1.296227E-01, -2.398149E+00, -1.515148E-01, -7.522866E+01, 1.519014E+01
4.790000E-01, -1.880670E+00, 1.225203E-01, -2.477326E+00, -1.451794E-01, -7.500528E+01, 1.521765E+01
4.791000E-01, -1.937424E+00, 1.153453E-01, -2.555770E+00, -1.387313E-01, -7.478144E+01, 1.524509E+01
4.792000E-01, -1.993552E+00, 1.080991E-01, -2.633410E+00, -1.321784E-01, -7.455718E+01, 1.527247E+01
4.793000E-01, -2.049015E+00, 1.007835E-01, -2.710197E+00, -1.255274E-01, -7.433216E+01, 1.529981E+01
4.794000E-01, -2.103788E+00, 9.340028E-02, -2.786096E+00, -1.187839E-01, -7.410567E+01, 1.532710E+01
4.795000E-01, -2.157863E+00, 8.595141E-02, -2.861094E+00, -1.119520E-01, -7.387668E+01, 1.535433E+01
4.796000E-01, -2.211241E+00, 7.843895E-02, -2.935192E+00, -1.050348E-01, -7.364395E+01, 1.538150E+01
4.797000E-01, -2.263934E+00, 7.086499E-02, -3.008405E+00, -9.803358E-02, -7.340608E+01, 1.540857E+01
4.798000E-01, -2.315962E+00, 6.323162E-02, -3.080757E+00, -9.094867E-02, -7.316157E+01, 1.543553E+01
4.799000E-01, -2.367353E+00, 5.554092E-02, -3.152282E+00, -8.377941E-02, -7.290893E+01, 1.546233E+01
4.800000E-01, -2.418134E+00, 4.779497E-02, -3.223015E+00, -7.652522E-02, -7.264670E+01, 1.548896E+01
4.801000E-01, -2.468337E+00, 3.999588E-02, -3.292995E+00, -6.918715E-02, -7.237355E+01, 1.551537E+01
4.802000E-01, -2.517992E+00, 3.214595E-02, -3.362259E+00, -6.176959E-02, -7.208830E+01, 1.554154E+01
4.803000E-01, -2.567126E+00, 2.424787E-02, -3.430843E+00, -5.428075E-02, -7.179000E+01, 1.556743E+01
4.804000E-01, -2.615751E+00, 1.630462E-02, -3.498758E+00, -4.672891E-02, -7.147793E+01, 1.559302E+01
4.805000E-01, -2.663870E+00, 8.319091E-03, -3.566007E+00, -3.911075E-02, -7.115158E+01, 1.561828E+01
4.806000E-01, -2.711534E+00, 2.925763E-04, -3.632659E+00, -3.138988E-02, -7.081071E+01, 1.564320E+01
4.807000E-01, -2.758833E+00, -7.777685E-03, -3.698842E+00, -2.347149E-02, -7.045542E+01, 1.566777E+01
4.808000E-01, -2.805570E+00, -1.590136E-02, -3.764277E+00, -1.519597E-02, -7.008620E+01, 1.569194E+01
4.809000E-01, -2.851079E+00, -2.409541E-02, -3.828023E+00, -6.397702E-03, -6.970369E+01, 1.571570E+01
4.810000E-01, -2.895021E+00, -3.237886E-02, -3.889590E+00, 2.969686E-03, -6.930838E+01, 1.573903E+01
4.811000E-01, -2.937991E+00, -4.076377E-02, -3.949817E+00, 1.276970E-02, -6.890063E+01, 1.576198E+01
4.812000E-01, -2.980714E+00, -4.925003E-02, -4.009731E+00, 2.277686E-02, -6.848081E+01, 1.578459E+01
4.813000E-01, -3.023322E+00, -5.782766E-02, -4.069523E+00, 3.281653E-02, -6.804965E+01, 1.580690E+01
4.814000E-01, -3.065629E+00, -6.648210E-02, -4.128923E+00, 4.281721E-02, -6.760848E+01, 1.582894E+01
4.815000E-01, -3.107065E+00, -7.519716E-02, -4.187192E+00, 5.278516E-02, -6.715878E+01, 1.585069E+01
4.816000E-01, -3.146760E+00, -8.395408E-02, -4.243221E+00, 6.275509E-02, -6.670156E+01, 1.587217E+01
4.817000E-01, -3.186402E+00, -9.272829E-02, -4.299151E+00, 7.273783E-02, -6.623742E+01, 1.589340E+01
4.818000E-01, -3.231759E+00, -1.014880E-01, -4.362276E+00, 8.266717E-02, -6.576734E+01, 1.591439E+01
4.819000E-01, -3.285026E+00, -1.101989E-01, -4.435340E+00, 9.236700E-02, -6.529429E+01, 1.593520E+01
4.820000E-01, -3.338453E+00, -1.188342E-01, -4.508464E+00, 1.015860E-01, -6.482281E+01, 1.595593E+01
4.821000E-01, -3.382309E+00, -1.273810E-01, -4.569284E+00, 1.100979E-01, -6.434547E+01, 1.597651E+01
